,Timestamp (seconds),Speed (km/h),Latitude coordinate (degrees),Longitude coordinate (degrees),Altitude (meters),Vertical accuracy (degrees),Horizontal accuracy (degrees),Course (degrees),Difcourse: course variation (degrees),Boolean of system activated (1 if >50km/h),Acceleration in X (Gs),Acceleration in Y (Gs),Acceleration in Z (Gs),Acceleration in X filtered by KF (Gs),Acceleration in Y filtered by KF (Gs),Acceleration in Z filtered by KF (Gs),Roll (degrees),Pitch (degrees),Yaw (degrees),X: car position relative to lane center (meters),Phi: car angle relative to lane curvature (degrees),W: road width (meters),"State of the lane det. algorithm [-1=calibrating, 0=initializing, 1=undetected, 2=detected/running]",Distance to ahead vehicle in current lane (meters) [value -1 means no car is detected in front],Time of impact to ahead vehicle (seconds) [distance related to own speed],Number of detected vehicles in this frame (traffic),GPS speed (km/h) [same as in RAW GPS],Maximum allowed speed of current road (km/h),"Reliability of obtained maxspeed (0=unknown, 1=reliable, 2=used previously obtained maxspeed,3=estimated by type of road)","Type of road (motorway, trunk, secondary...)",Number of lanes in current road,"Estimated current lane (1=right lane, 2=first left lane, 3=second left lane, etc) [experimental]",GPS Latitude used to query OSM (degrees),GPS Longitude used to query OSM (degrees),OSM delay to answer query (seconds),GPS speed (km/h) [same as in RAW GPS]],Ratio normal (base 1),Ratio drowsy (base 1),Ratio aggressive (base 1)
96,125.28,90.3,40.495464,-3.384361,597.7,4,5,233.4,1.055,1,-0.052000000000000005,-0.499,-0.037000000000000005,-0.067,-0.505,-0.048,-1.55,-0.428,-0.41,0.6920000000000001,-0.077,2.753,2,-1.0,-1.0,1,90.3,120.0,1,motorway,3,1,40.495598,-3.38412,1.41,90.3,0.244,0.677,0.079
97,126.27,90.3,40.495331,-3.3845989999999997,598.6,4,5,233.4,1.055,1,-0.08,-0.414,-0.035,-0.106,-0.41200000000000003,-0.052000000000000005,-1.557,-0.436,-0.42100000000000004,0.331,-0.131,2.778,2,-1.0,-1.0,2,90.3,120.0,1,motorway,3,1,40.495598,-3.38412,1.41,90.3,0.243,0.6779999999999999,0.078
98,127.25,94.6,40.495186,-3.384857,599.0,4,5,234.1,0.703,1,-0.083,-0.435,-0.004,-0.092,-0.434,-0.03,-1.56,-0.435,-0.431,0.221,-0.055999999999999994,2.739,2,-1.0,-1.0,2,94.6,120.0,1,motorway,3,1,40.495331,-3.3845989999999997,1.025,94.6,0.247,0.675,0.078
99,128.26,87.0,40.495064,-3.3850629999999997,598.3,4,5,232.7,1.406,1,-0.06,-0.462,-0.073,-0.047,-0.449,-0.02,-1.555,-0.439,-0.429,0.21100000000000002,-0.047,2.69,2,-1.0,-1.0,1,87.0,120.0,1,motorway,3,1,40.495331,-3.3845989999999997,1.025,94.6,0.249,0.672,0.079
100,129.26,86.8,40.494934,-3.3852849999999997,597.6,4,5,233.1,1.055,1,-0.095,-0.467,-0.006,-0.11699999999999999,-0.47200000000000003,-0.006999999999999999,-1.555,-0.44299999999999995,-0.424,0.18100000000000002,-0.01,2.7119999999999997,1,-1.0,-1.0,0,86.8,120.0,1,motorway,3,1,40.495064,-3.3850629999999997,1.2790000000000001,86.8,0.253,0.6679999999999999,0.079
101,130.26,85.9,40.494801,-3.385506,597.4,4,5,232.0,1.055,1,-0.10800000000000001,-0.47,-0.006999999999999999,-0.114,-0.46,-0.016,-1.5519999999999998,-0.43700000000000006,-0.42100000000000004,0.12,-0.033,2.659,2,-1.0,-1.0,1,85.9,120.0,1,motorway,3,1,40.495064,-3.3850629999999997,1.2790000000000001,86.8,0.254,0.6659999999999999,0.08
102,131.27,85.8,40.494667,-3.3857239999999997,597.5,4,5,231.3,1.758,1,-0.063,-0.435,0.011000000000000001,-0.08900000000000001,-0.44799999999999995,-0.004,-1.5519999999999998,-0.44299999999999995,-0.423,0.02,-0.077,2.698,2,-1.0,-1.0,1,85.8,120.0,1,motorway,3,1,40.494801,-3.385506,1.2209999999999999,85.8,0.255,0.6659999999999999,0.079
103,132.3,83.0,40.494537,-3.38594,597.4,4,5,230.6,1.406,1,-0.11900000000000001,-0.486,-0.032,-0.095,-0.462,0.0,-1.5519999999999998,-0.446,-0.426,0.01,-0.012,2.739,2,-1.0,-1.0,1,83.0,120.0,1,motorway,3,1,40.494801,-3.385506,1.2209999999999999,85.8,0.255,0.6659999999999999,0.079
104,133.26,85.4,40.494408,-3.386157,597.6,4,5,231.0,0.35200000000000004,1,-0.094,-0.501,0.003,-0.09,-0.473,0.021,-1.5519999999999998,-0.444,-0.428,-0.11,-0.012,2.661,2,-1.0,-1.0,1,85.4,120.0,1,motorway,3,1,40.494537,-3.38594,1.475,87.0,0.254,0.6659999999999999,0.08
105,134.27,87.0,40.49427,-3.38637,597.4,4,5,230.6,0.35200000000000004,1,-0.09699999999999999,-0.47700000000000004,0.045,-0.1,-0.47200000000000003,0.027000000000000003,-1.551,-0.445,-0.425,-0.18100000000000002,-0.01,2.63,1,-1.0,-1.0,1,87.0,120.0,1,motorway,3,1,40.49427,-3.38637,0.493,87.4,0.254,0.6659999999999999,0.08
106,135.26,87.4,40.494133000000005,-3.386597,597.6,4,5,230.3,0.703,1,-0.135,-0.484,-0.005,-0.109,-0.484,0.01,-1.548,-0.45,-0.41700000000000004,-0.281,-0.048,2.6239999999999997,2,-1.0,-1.0,1,87.4,120.0,1,motorway,3,1,40.49427,-3.38637,0.493,87.4,0.255,0.665,0.08
107,136.3,88.0,40.493988,-3.3868160000000005,597.5,6,5,229.6,1.055,1,-0.086,-0.45299999999999996,-0.013000000000000001,-0.095,-0.44799999999999995,-0.01,-1.546,-0.449,-0.418,-0.512,-0.079,2.6069999999999998,2,-1.0,-1.0,1,88.0,120.0,1,motorway,3,1,40.494133000000005,-3.386597,1.683,88.4,0.258,0.6629999999999999,0.079
108,137.27,88.4,40.493843,-3.3870400000000003,598.0,6,5,229.6,0.703,1,-0.098,-0.46,0.044000000000000004,-0.099,-0.445,0.025,-1.554,-0.445,-0.42700000000000005,-0.5920000000000001,-0.022000000000000002,2.6489999999999996,2,-1.0,-1.0,1,88.4,120.0,1,motorway,3,1,40.494133000000005,-3.386597,1.683,88.4,0.257,0.6629999999999999,0.08
109,138.26,89.2,40.49369,-3.387256,597.9,6,5,229.9,0.35200000000000004,1,-0.11599999999999999,-0.413,-0.002,-0.099,-0.44299999999999995,0.001,-1.555,-0.45,-0.428,-0.682,-0.017,2.593,2,-1.0,-1.0,1,89.2,120.0,1,motorway,3,1,40.494133000000005,-3.386597,1.683,88.4,0.256,0.6629999999999999,0.08
110,139.26,89.1,40.493534000000004,-3.387475,597.6,6,5,229.6,0.35200000000000004,1,-0.095,-0.465,-0.039,-0.10300000000000001,-0.44799999999999995,-0.02,-1.557,-0.451,-0.43200000000000005,-0.622,0.0,2.6630000000000003,2,-1.0,-1.0,2,89.1,120.0,1,motorway,3,1,40.493843,-3.3870410000000004,3.133,89.4,0.256,0.6629999999999999,0.08
111,140.32,89.4,40.493384999999996,-3.387707,597.6,6,5,229.6,0.35200000000000004,1,-0.10300000000000001,-0.466,-0.008,-0.08900000000000001,-0.466,-0.009000000000000001,-1.56,-0.456,-0.43700000000000006,-0.552,0.027000000000000003,2.648,2,-1.0,-1.0,2,89.4,120.0,1,motorway,3,1,40.493843,-3.3870410000000004,3.133,89.4,0.258,0.6629999999999999,0.08
112,141.28,89.6,40.49324,-3.387936,597.7,6,5,229.6,0.0,1,-0.098,-0.456,0.013999999999999999,-0.092,-0.473,-0.024,-1.56,-0.45399999999999996,-0.433,-0.441,0.017,2.759,2,-1.0,-1.0,2,89.6,120.0,1,motorway,3,1,40.493843,-3.3870410000000004,3.133,89.4,0.255,0.664,0.08
113,142.28,88.5,40.493103000000005,-3.38814,597.5,6,5,228.9,0.703,1,-0.1,-0.48200000000000004,-0.027999999999999997,-0.10300000000000001,-0.478,-0.027000000000000003,-1.5590000000000002,-0.457,-0.428,-0.35100000000000003,0.017,2.7510000000000003,2,-1.0,-1.0,3,88.5,120.0,1,motorway,3,1,40.49324,-3.387936,1.719,88.9,0.255,0.665,0.081
114,143.26,88.9,40.492954,-3.388378,597.3,6,5,228.5,1.055,1,-0.14300000000000002,-0.461,-0.028999999999999998,-0.11199999999999999,-0.46399999999999997,-0.018000000000000002,-1.5590000000000002,-0.46,-0.42700000000000005,-0.35100000000000003,0.006999999999999999,2.7569999999999997,2,-1.0,-1.0,3,88.9,120.0,1,motorway,3,1,40.49324,-3.387936,1.719,88.9,0.255,0.665,0.081
115,144.26,88.9,40.492809,-3.3885970000000003,597.2,6,10,228.5,0.35200000000000004,1,-0.11800000000000001,-0.449,-0.019,-0.125,-0.445,-0.028999999999999998,-1.564,-0.457,-0.428,-0.21100000000000002,0.021,2.641,2,155.15,6.28,3,88.9,120.0,1,motorway,3,1,40.492954,-3.388378,1.018,88.9,0.255,0.665,0.08
116,145.27,89.7,40.492653000000004,-3.3888300000000005,597.4,6,10,228.5,0.0,1,-0.075,-0.465,-0.045,-0.10099999999999999,-0.45799999999999996,-0.04,-1.5630000000000002,-0.45799999999999996,-0.42700000000000005,-0.151,0.022000000000000002,2.7560000000000002,2,-1.0,-1.0,3,89.7,120.0,1,motorway,3,1,40.492954,-3.388378,1.018,88.9,0.255,0.665,0.08
117,146.27,88.5,40.492519,-3.3890260000000003,597.1,6,10,227.8,0.703,1,-0.052000000000000005,-0.473,-0.057,-0.08,-0.47200000000000003,-0.053,-1.5630000000000002,-0.45399999999999996,-0.42200000000000004,0.0,-0.015,2.677,2,-1.0,-1.0,3,88.5,120.0,1,motorway,3,1,40.492653000000004,-3.3888300000000005,1.3019999999999998,88.5,0.255,0.665,0.08
118,147.27,88.1,40.492367,-3.3892260000000003,597.1,6,10,227.8,0.703,1,-0.114,-0.452,-0.057999999999999996,-0.10800000000000001,-0.457,-0.069,-1.565,-0.452,-0.424,0.06,0.009000000000000001,2.7489999999999997,2,214.33,8.76,2,88.1,120.0,1,motorway,3,1,40.492653000000004,-3.3888300000000005,1.3019999999999998,88.5,0.254,0.665,0.081
119,148.27,87.2,40.492218,-3.3894330000000004,597.0,6,10,227.8,0.0,1,-0.12,-0.469,-0.055999999999999994,-0.14400000000000002,-0.45799999999999996,-0.051,-1.569,-0.451,-0.42200000000000004,0.251,0.052000000000000005,2.7760000000000002,2,216.49,8.94,2,87.2,120.0,1,motorway,3,1,40.492653000000004,-3.3888300000000005,1.3019999999999998,88.5,0.255,0.665,0.08
120,149.27,85.8,40.492081,-3.389657,596.6,6,5,227.5,0.35200000000000004,1,-0.124,-0.47700000000000004,-0.037000000000000005,-0.11699999999999999,-0.47,-0.045,-1.567,-0.45299999999999996,-0.41200000000000003,0.35100000000000003,-0.017,2.5069999999999997,2,-1.0,-1.0,3,85.8,120.0,1,motorway,3,1,40.492367,-3.3892269999999995,3.201,85.3,0.254,0.665,0.081
121,150.25,85.3,40.491932,-3.389871,596.4,6,5,226.8,1.055,1,-0.11900000000000001,-0.441,-0.037000000000000005,-0.10400000000000001,-0.455,-0.031,-1.5659999999999998,-0.45,-0.40399999999999997,0.331,-0.039,2.699,2,213.13,9.0,2,85.3,120.0,1,motorway,3,1,40.492367,-3.3892269999999995,3.201,85.3,0.253,0.665,0.081
122,151.27,85.3,40.491787,-3.390074,596.2,6,5,226.8,0.703,1,-0.067,-0.441,-0.031,-0.096,-0.444,-0.042,-1.568,-0.446,-0.405,0.391,-0.025,2.702,2,210.16,8.87,3,85.3,120.0,1,motorway,3,1,40.492367,-3.3892269999999995,3.201,85.3,0.256,0.664,0.08
123,152.3,84.7,40.491631,-3.390271,596.0,6,5,226.1,0.703,1,-0.11199999999999999,-0.423,-0.027999999999999997,-0.11,-0.44299999999999995,-0.037000000000000005,-1.574,-0.446,-0.413,0.311,-0.036000000000000004,2.6830000000000003,2,207.95,8.84,3,84.7,120.0,1,motorway,3,1,40.491787,-3.390074,1.73,84.5,0.258,0.6609999999999999,0.081
124,153.28,84.5,40.491489,-3.3904620000000003,596.0,6,5,226.4,0.35200000000000004,1,-0.10400000000000001,-0.441,-0.042,-0.114,-0.45,-0.040999999999999995,-1.575,-0.44799999999999995,-0.415,0.321,-0.055,2.725,2,205.77,8.77,1,84.5,120.0,1,motorway,3,1,40.491787,-3.390074,1.73,84.5,0.261,0.657,0.08199999999999999
125,154.34,83.8,40.491341,-3.3906519999999998,595.8,6,5,226.1,0.35200000000000004,1,-0.106,-0.46399999999999997,-0.037000000000000005,-0.102,-0.47100000000000003,-0.039,-1.577,-0.439,-0.418,0.271,-0.012,2.725,2,167.53,7.2,1,83.8,120.0,1,motorway,3,1,40.491489,-3.3904620000000003,1.276,83.8,0.264,0.654,0.08199999999999999
126,155.31,84.3,40.491192,-3.390879,595.9,6,5,226.1,0.35200000000000004,1,-0.10800000000000001,-0.445,0.005,-0.10099999999999999,-0.445,-0.01,-1.578,-0.435,-0.42200000000000004,0.21100000000000002,0.003,2.61,2,184.98,7.9,1,84.3,120.0,1,motorway,3,1,40.491489,-3.3904620000000003,1.276,83.8,0.818,0.152,0.03
127,156.26,81.4,40.491051,-3.39106,595.6,6,5,225.7,0.35200000000000004,1,-0.078,-0.47700000000000004,0.015,-0.091,-0.465,-0.004,-1.578,-0.442,-0.423,0.07,-0.036000000000000004,2.523,2,193.24,8.55,1,81.4,120.0,1,motorway,3,1,40.491192,-3.39088,1.5330000000000001,82.7,0.8490000000000001,0.151,0.0
128,157.27,82.7,40.490902,-3.391263,595.6,6,5,224.6,1.406,1,-0.087,-0.444,-0.022000000000000002,-0.13699999999999998,-0.44799999999999995,-0.002,-1.578,-0.44799999999999995,-0.424,-0.171,-0.05,2.65,2,-1.0,-1.0,1,82.7,120.0,1,motorway,3,1,40.491192,-3.39088,1.5330000000000001,82.7,0.852,0.14800000000000002,0.0
129,158.25,84.2,40.490761,-3.3914440000000003,595.7,6,5,225.0,0.703,1,-0.138,-0.441,-0.015,-0.113,-0.436,-0.003,-1.58,-0.449,-0.43,-0.431,-0.078,2.625,2,-1.0,-1.0,0,84.2,120.0,1,motorway,3,1,40.491192,-3.39088,1.5330000000000001,82.7,0.856,0.14400000000000002,0.0
130,159.29,86.1,40.490608,-3.3916510000000004,595.5,6,5,225.4,0.703,1,-0.086,-0.457,-0.006,-0.083,-0.455,-0.006,-1.585,-0.452,-0.43799999999999994,-0.652,-0.011000000000000001,2.6639999999999997,2,-1.0,-1.0,0,86.1,120.0,1,motorway,3,1,40.491192,-3.39088,1.5330000000000001,82.7,0.847,0.153,0.0
131,160.25,87.5,40.490456,-3.391865,595.5,6,5,225.4,0.35200000000000004,1,-0.121,-0.385,0.003,-0.107,-0.40399999999999997,-0.006999999999999999,-1.59,-0.455,-0.44799999999999995,-0.823,-0.037000000000000005,2.653,2,-1.0,-1.0,0,87.5,120.0,1,motorway,3,1,40.491192,-3.39088,1.5330000000000001,82.7,0.838,0.162,0.0
132,161.27,88.8,40.490307,-3.3920660000000002,595.9,6,5,226.1,0.703,1,-0.149,-0.41200000000000003,-0.05,-0.099,-0.409,-0.036000000000000004,-1.6019999999999999,-0.45,-0.475,-0.732,0.018000000000000002,2.63,2,-1.0,-1.0,0,88.8,120.0,1,motorway,3,1,40.490902,-3.391263,6.595,90.8,0.828,0.172,0.0
133,162.32,89.9,40.490162,-3.392267,595.8,6,5,227.1,1.758,1,-0.12,-0.436,-0.048,-0.11699999999999999,-0.444,-0.049,-1.605,-0.446,-0.48100000000000004,-0.361,0.064,2.6910000000000003,2,-1.0,-1.0,0,89.9,120.0,1,motorway,3,1,40.490902,-3.391263,6.595,90.8,0.818,0.182,0.0
134,163.25,89.9,40.490005,-3.3924839999999996,595.7,6,5,227.5,1.406,1,-0.10400000000000001,-0.46799999999999997,-0.028999999999999998,-0.124,-0.455,-0.049,-1.604,-0.444,-0.475,-0.1,0.051,2.655,2,-1.0,-1.0,0,89.9,120.0,1,motorway,3,1,40.490902,-3.391263,6.595,90.8,0.818,0.182,0.0
135,164.34,90.8,40.489853000000004,-3.3927089999999995,595.8,6,5,226.8,0.703,1,-0.071,-0.444,-0.054000000000000006,-0.094,-0.44,-0.052000000000000005,-1.601,-0.43700000000000006,-0.469,0.161,0.040999999999999995,2.695,2,-1.0,-1.0,0,90.8,120.0,1,motorway,3,1,40.490902,-3.391263,6.595,90.8,0.818,0.182,0.0
136,165.3,91.1,40.489697,-3.392924,595.6,6,5,227.1,0.35200000000000004,1,-0.084,-0.452,-0.07200000000000001,-0.095,-0.456,-0.079,-1.599,-0.43700000000000006,-0.46399999999999997,0.361,0.081,2.6630000000000003,2,-1.0,-1.0,0,91.1,120.0,1,motorway,3,1,40.489853000000004,-3.3927089999999995,2.136,90.5,0.818,0.182,0.0
137,166.27,90.5,40.489554999999996,-3.393131,595.7,6,5,226.8,0.35200000000000004,1,-0.11699999999999999,-0.461,-0.081,-0.09300000000000001,-0.456,-0.076,-1.597,-0.441,-0.46,0.5820000000000001,0.061,2.6639999999999997,2,-1.0,-1.0,0,90.5,120.0,1,motorway,3,1,40.489853000000004,-3.3927089999999995,2.136,90.5,0.812,0.188,0.0
138,167.33,89.6,40.489399,-3.3933459999999998,595.4,6,5,226.8,0.35200000000000004,1,-0.1,-0.503,-0.096,-0.10400000000000001,-0.488,-0.09,-1.5959999999999999,-0.44,-0.45299999999999996,0.7829999999999999,0.048,2.658,2,-1.0,-1.0,0,89.6,120.0,1,motorway,3,1,40.489853000000004,-3.3927089999999995,2.136,90.5,0.802,0.198,0.0
139,168.28,89.7,40.489239000000005,-3.393553,595.1,6,5,226.4,0.35200000000000004,1,-0.09300000000000001,-0.46299999999999997,-0.098,-0.091,-0.483,-0.094,-1.588,-0.441,-0.429,0.753,-0.037000000000000005,2.615,2,-1.0,-1.0,0,89.7,120.0,1,motorway,3,1,40.489399,-3.3933459999999998,2.312,88.7,0.7929999999999999,0.207,0.0
140,169.28,88.7,40.489075,-3.393775,595.0,6,5,225.7,1.055,1,-0.12300000000000001,-0.431,-0.085,-0.109,-0.434,-0.08199999999999999,-1.588,-0.442,-0.426,0.512,-0.107,2.7230000000000003,2,-1.0,-1.0,0,88.7,120.0,1,motorway,3,1,40.489399,-3.3933459999999998,2.312,88.7,0.782,0.218,0.0
141,170.28,86.8,40.488918,-3.393968,594.7,6,5,225.7,0.703,1,-0.152,-0.429,-0.08199999999999999,-0.111,-0.45,-0.067,-1.5930000000000002,-0.442,-0.43,0.532,-0.040999999999999995,2.645,2,-1.0,-1.0,0,86.8,120.0,1,motorway,3,1,40.489399,-3.3933459999999998,2.312,88.7,0.773,0.22699999999999998,0.0
142,171.26,85.9,40.488766,-3.39417,594.5,6,5,226.1,0.35200000000000004,1,-0.086,-0.45799999999999996,-0.064,-0.098,-0.45799999999999996,-0.064,-1.598,-0.442,-0.42700000000000005,0.361,-0.037000000000000005,2.642,2,-1.0,-1.0,0,85.9,120.0,1,motorway,3,1,40.488918,-3.393968,1.585,85.3,0.765,0.235,0.0
143,172.28,85.3,40.488625,-3.39437,594.3,6,5,226.1,0.35200000000000004,1,-0.095,-0.479,-0.049,-0.09,-0.46799999999999997,-0.06,-1.597,-0.44,-0.423,0.29100000000000004,-0.018000000000000002,2.702,2,-1.0,-1.0,0,85.3,120.0,1,motorway,3,1,40.488918,-3.393968,1.585,85.3,0.764,0.23600000000000002,0.0
144,173.25,85.5,40.488471999999994,-3.394592,594.2,6,5,226.1,0.0,1,-0.10099999999999999,-0.479,-0.026000000000000002,-0.092,-0.47200000000000003,-0.04,-1.597,-0.445,-0.413,0.271,-0.02,2.612,2,-1.0,-1.0,0,85.5,120.0,1,motorway,3,1,40.488625,-3.39437,2.133,84.7,0.763,0.237,0.0
145,174.28,84.7,40.488327000000005,-3.394767,594.1,6,5,225.7,0.35200000000000004,1,-0.132,-0.43799999999999994,-0.033,-0.133,-0.436,-0.04,-1.6,-0.45299999999999996,-0.41,0.151,-0.05,2.701,2,-1.0,-1.0,0,84.7,120.0,1,motorway,3,1,40.488625,-3.39437,2.133,84.7,0.767,0.233,0.0
146,175.28,84.9,40.488174,-3.39497,593.8,6,5,225.7,0.35200000000000004,1,-0.158,-0.442,-0.06,-0.124,-0.44799999999999995,-0.062,-1.605,-0.45,-0.41100000000000003,0.1,0.042,2.812,2,-1.0,-1.0,0,84.9,120.0,1,motorway,3,1,40.488625,-3.39437,2.133,84.7,0.775,0.225,0.0
147,176.26,84.8,40.488037,-3.3951620000000005,593.8,6,5,226.1,0.35200000000000004,1,-0.091,-0.47,-0.067,-0.08,-0.45899999999999996,-0.052000000000000005,-1.607,-0.447,-0.41,0.13,-0.013999999999999999,2.727,2,-1.0,-1.0,0,84.8,120.0,1,motorway,3,1,40.488625,-3.39437,2.133,84.7,0.784,0.21600000000000003,0.0
148,177.3,84.9,40.487888,-3.395368,593.7,6,5,226.1,0.35200000000000004,1,-0.053,-0.45399999999999996,-0.034,-0.071,-0.45799999999999996,-0.044000000000000004,-1.607,-0.442,-0.402,0.18100000000000002,-0.034,2.6439999999999997,2,-1.0,-1.0,0,84.9,120.0,1,motorway,3,1,40.488174,-3.394971,3.116,84.0,0.795,0.205,0.0
149,178.28,84.0,40.487766,-3.3955230000000003,593.7,6,5,225.7,0.35200000000000004,1,-0.192,-0.45899999999999996,-0.084,-0.168,-0.45399999999999996,-0.064,-1.6019999999999999,-0.44299999999999995,-0.39,0.231,0.024,2.7510000000000003,2,-1.0,-1.0,0,84.0,120.0,1,motorway,3,1,40.488174,-3.394971,3.116,84.0,0.804,0.196,0.0
150,179.25,84.6,40.487606,-3.3957300000000004,593.5,6,5,225.4,0.703,1,-0.10400000000000001,-0.47,-0.063,-0.115,-0.47100000000000003,-0.046,-1.6,-0.43799999999999994,-0.381,0.24100000000000002,-0.028999999999999998,2.655,2,-1.0,-1.0,0,84.6,120.0,1,motorway,3,1,40.488174,-3.394971,3.116,84.0,0.807,0.193,0.0
151,180.31,84.9,40.487457,-3.3959129999999997,593.5,6,5,225.0,0.703,1,-0.16399999999999998,-0.478,-0.057999999999999996,-0.124,-0.48,-0.045,-1.5930000000000002,-0.43700000000000006,-0.363,0.301,-0.013999999999999999,2.7039999999999997,2,-1.0,-1.0,0,84.9,120.0,1,motorway,3,1,40.488174,-3.394971,3.116,84.0,0.807,0.193,0.0
152,181.29,84.9,40.487312,-3.3961050000000004,593.8,6,5,224.6,0.703,1,-0.076,-0.49,-0.032,-0.11900000000000001,-0.48100000000000004,-0.043,-1.59,-0.442,-0.348,0.271,0.022000000000000002,2.682,2,-1.0,-1.0,1,84.9,120.0,1,motorway,3,1,40.488174,-3.394971,3.116,84.0,0.8059999999999999,0.19399999999999998,0.0
153,182.25,82.9,40.487167,-3.3962849999999998,593.7,6,5,223.6,1.406,1,-0.08199999999999999,-0.501,-0.038,-0.111,-0.484,-0.045,-1.5819999999999999,-0.446,-0.332,0.161,-0.05,2.74,2,-1.0,-1.0,0,82.9,120.0,1,motorway,3,1,40.488174,-3.394971,3.116,84.0,0.812,0.188,0.0
154,183.25,84.7,40.487019000000004,-3.396482,593.6,6,5,223.2,1.406,1,-0.085,-0.45399999999999996,-0.004,-0.096,-0.467,-0.02,-1.58,-0.446,-0.324,0.11,0.004,2.693,2,-1.0,-1.0,0,84.7,120.0,1,motorway,3,1,40.488174,-3.394971,3.116,84.0,0.823,0.177,0.0
155,184.25,85.0,40.486855,-3.396686,593.5,6,5,222.9,0.703,1,-0.149,-0.483,-0.03,-0.114,-0.469,-0.025,-1.578,-0.441,-0.318,-0.05,-0.061,2.695,2,-1.0,-1.0,0,85.0,120.0,1,motorway,3,1,40.488174,-3.394971,3.116,84.0,0.8320000000000001,0.168,0.0
156,185.26,85.5,40.486686999999996,-3.3968809999999996,593.9,6,5,222.2,1.055,1,-0.1,-0.48,-0.006,-0.09300000000000001,-0.47,-0.006999999999999999,-1.577,-0.445,-0.315,-0.12,-0.021,2.7,2,-1.0,-1.0,0,85.5,120.0,1,motorway,3,1,40.488174,-3.394971,3.116,84.0,0.8420000000000001,0.158,0.0
157,186.25,86.1,40.48653,-3.397098,593.8,6,5,222.5,0.35200000000000004,1,-0.124,-0.47600000000000003,-0.03,-0.136,-0.478,-0.012,-1.574,-0.45399999999999996,-0.311,-0.1,-0.008,2.611,2,-1.0,-1.0,0,86.1,120.0,1,motorway,3,1,40.488174,-3.394971,3.116,84.0,0.85,0.15,0.0
158,187.26,86.5,40.486359,-3.3972849999999997,593.8,6,5,221.5,1.055,1,-0.11800000000000001,-0.46399999999999997,0.001,-0.125,-0.46399999999999997,0.004,-1.5719999999999998,-0.45399999999999996,-0.31,-0.171,-0.039,2.617,2,-1.0,-1.0,0,86.5,120.0,1,motorway,3,1,40.487606,-3.3957300000000004,15.542,89.6,0.85,0.15,0.0
159,188.29,87.3,40.486191,-3.397479,593.9,6,5,221.5,1.055,1,-0.07400000000000001,-0.45899999999999996,-0.02,-0.08,-0.465,-0.019,-1.5730000000000002,-0.45399999999999996,-0.315,-0.12,-0.024,2.617,2,-1.0,-1.0,0,87.3,120.0,1,motorway,3,1,40.487606,-3.3957300000000004,15.542,89.6,0.85,0.15,0.0
160,189.26,87.9,40.486027,-3.397671,594.3,6,5,221.1,0.35200000000000004,1,-0.102,-0.483,0.008,-0.14,-0.484,-0.011000000000000001,-1.569,-0.446,-0.308,0.02,-0.025,2.7310000000000003,2,-1.0,-1.0,0,87.9,120.0,1,motorway,3,1,40.487606,-3.3957300000000004,15.542,89.6,0.85,0.15,0.0
161,190.28,88.3,40.485863,-3.3978589999999995,594.8,6,5,220.4,1.055,1,-0.124,-0.475,0.006,-0.11800000000000001,-0.48700000000000004,-0.003,-1.5630000000000002,-0.44299999999999995,-0.297,0.06,-0.008,2.696,2,-1.0,-1.0,0,88.3,120.0,1,motorway,3,1,40.487606,-3.3957300000000004,15.542,89.6,0.851,0.149,0.0
162,191.28,89.2,40.485695,-3.398046,594.2,6,5,220.1,1.055,1,-0.149,-0.473,-0.005,-0.124,-0.474,-0.012,-1.557,-0.442,-0.292,0.03,-0.027999999999999997,2.591,2,-1.0,-1.0,0,89.2,120.0,1,motorway,3,1,40.487606,-3.3957300000000004,15.542,89.6,0.851,0.149,0.0
163,192.26,89.7,40.485516,-3.3982330000000003,594.1,6,5,219.4,1.055,1,-0.11900000000000001,-0.473,-0.005,-0.11199999999999999,-0.47600000000000003,0.002,-1.55,-0.446,-0.28600000000000003,0.0,-0.046,2.68,1,-1.0,-1.0,0,89.7,120.0,1,motorway,3,1,40.487606,-3.3957300000000004,15.542,89.6,0.851,0.149,0.0
164,193.27,89.4,40.485352,-3.398422,593.8,6,5,218.7,1.406,1,-0.071,-0.48,-0.008,-0.092,-0.47600000000000003,-0.005,-1.546,-0.447,-0.285,-0.04,-0.011000000000000001,2.679,2,-1.0,-1.0,0,89.4,120.0,1,motorway,3,1,40.487606,-3.3957300000000004,15.542,89.6,0.851,0.149,0.0
165,194.29,89.3,40.485176,-3.3986099999999997,594.1,6,5,218.3,1.055,1,-0.084,-0.46799999999999997,-0.001,-0.109,-0.467,-0.005,-1.5430000000000001,-0.447,-0.287,-0.06,-0.054000000000000006,2.765,2,-1.0,-1.0,1,89.3,120.0,1,motorway,3,1,40.487606,-3.3957300000000004,15.542,89.6,0.851,0.149,0.0
166,195.26,89.6,40.484997,-3.3987879999999997,594.5,6,5,218.0,0.703,1,-0.099,-0.483,-0.002,-0.11,-0.485,-0.017,-1.536,-0.444,-0.28300000000000003,-0.05,0.049,2.798,2,-1.0,-1.0,1,89.6,120.0,1,motorway,3,1,40.487606,-3.3957300000000004,15.542,89.6,0.851,0.149,0.0
