,Timestamp (seconds),Speed (km/h),Latitude coordinate (degrees),Longitude coordinate (degrees),Altitude (meters),Vertical accuracy (degrees),Horizontal accuracy (degrees),Course (degrees),Difcourse: course variation (degrees),Boolean of system activated (1 if >50km/h),Acceleration in X (Gs),Acceleration in Y (Gs),Acceleration in Z (Gs),Acceleration in X filtered by KF (Gs),Acceleration in Y filtered by KF (Gs),Acceleration in Z filtered by KF (Gs),Roll (degrees),Pitch (degrees),Yaw (degrees),X: car position relative to lane center (meters),Phi: car angle relative to lane curvature (degrees),W: road width (meters),"State of the lane det. algorithm [-1=calibrating, 0=initializing, 1=undetected, 2=detected/running]",Distance to ahead vehicle in current lane (meters) [value -1 means no car is detected in front],Time of impact to ahead vehicle (seconds) [distance related to own speed],Number of detected vehicles in this frame (traffic),GPS speed (km/h) [same as in RAW GPS],Maximum allowed speed of current road (km/h),"Reliability of obtained maxspeed (0=unknown, 1=reliable, 2=used previously obtained maxspeed,3=estimated by type of road)","Type of road (motorway, trunk, secondary...)",Number of lanes in current road,"Estimated current lane (1=right lane, 2=first left lane, 3=second left lane, etc) [experimental]",GPS Latitude used to query OSM (degrees),GPS Longitude used to query OSM (degrees),OSM delay to answer query (seconds),GPS speed (km/h) [same as in RAW GPS]],Ratio normal (base 1),Ratio drowsy (base 1),Ratio aggressive (base 1)
607,631.77,108.7,40.46772,-3.4403620000000004,592.7,3,5,77.4,1.2819999999999998,1,0.02,0.042,0.018000000000000002,0.057,0.028999999999999998,0.017,-1.569,-0.008,1.993,0.0,-0.0,3.497,0,-1.0,-1.0,0,108.7,120.0,1,motorway,3,2,40.467411,-3.44244,10.725,110.6,0.6609999999999999,0.091,0.248
608,632.83,108.9,40.467777000000005,-3.4400160000000004,593.2,3,5,77.4,1.2819999999999998,1,-0.002,0.004,0.015,-0.006,-0.001,0.009000000000000001,-1.574,0.006,1.984,0.444,0.10400000000000001,3.346,2,90.55,2.99,1,108.9,120.0,1,motorway,3,2,40.467411,-3.44244,10.725,110.6,0.669,0.083,0.248
609,633.78,110.0,40.467842,-3.439664,593.5,3,5,75.2,2.195,1,0.003,0.004,-0.008,0.022000000000000002,0.005,0.006,-1.578,0.012,1.975,0.33299999999999996,-0.021,3.321,2,92.46,3.03,1,110.0,120.0,1,motorway,3,2,40.467411,-3.44244,10.725,110.6,0.7120000000000001,0.076,0.212
610,634.73,110.1,40.467903,-3.439314,594.2,3,5,76.7,1.5659999999999998,1,-0.022000000000000002,0.02,-0.008,-0.008,0.035,-0.012,-1.575,0.0,1.959,0.152,-0.055999999999999994,3.3710000000000004,2,88.03,2.88,3,110.1,120.0,1,motorway,3,2,40.467411,-3.44244,10.725,110.6,0.7190000000000001,0.076,0.205
611,635.86,110.4,40.467968,-3.4389559999999997,594.3,3,5,76.6,1.4669999999999999,1,0.003,-0.011000000000000001,0.002,0.006999999999999999,-0.005,0.004,-1.5659999999999998,0.011000000000000001,1.949,0.03,-0.05,3.4160000000000004,1,88.71,2.89,3,110.4,120.0,1,motorway,3,2,40.467411,-3.44244,10.725,110.6,0.768,0.07,0.161
612,636.74,110.6,40.468033,-3.4386019999999995,594.3,3,5,76.6,0.099,1,-0.015,0.027000000000000003,0.006,-0.04,0.026000000000000002,-0.0,-1.571,0.011000000000000001,1.939,-0.071,-0.002,3.407,2,86.89,2.83,2,110.6,120.0,1,motorway,3,2,40.467411,-3.44244,10.725,110.6,0.7909999999999999,0.064,0.146
613,637.72,110.9,40.468094,-3.4382550000000003,594.8,3,5,77.0,0.35200000000000004,1,0.03,-0.015,0.019,-0.023,0.01,0.005,-1.5730000000000002,0.002,1.9269999999999998,-0.02,0.031,3.467,2,84.25,2.74,2,110.9,120.0,1,motorway,3,2,40.468033,-3.4386010000000002,0.732,110.9,0.7929999999999999,0.062,0.145
614,638.75,110.8,40.468166,-3.437908,595.0,3,5,77.0,0.35200000000000004,1,0.002,-0.022000000000000002,-0.002,-0.006,-0.008,0.002,-1.567,0.006,1.9169999999999998,-0.111,0.035,3.325,2,76.92,2.5,2,110.8,120.0,1,motorway,3,2,40.468094,-3.4382550000000003,0.665,110.8,0.797,0.062,0.142
615,639.72,111.1,40.468224,-3.437554,595.4,3,5,77.0,0.0,1,-0.03,-0.002,-0.01,-0.025,-0.011000000000000001,-0.002,-1.561,0.015,1.913,-0.081,0.006,3.31,1,74.14,2.4,1,111.1,120.0,1,motorway,3,2,40.468166,-3.437908,0.748,111.1,0.794,0.062,0.14400000000000002
616,640.75,111.0,40.468284999999995,-3.4371949999999996,595.7,3,5,76.6,0.35200000000000004,1,0.006,0.001,-0.013000000000000001,0.009000000000000001,0.009000000000000001,-0.006999999999999999,-1.554,0.009000000000000001,1.9069999999999998,-0.03,-0.024,3.3160000000000003,2,71.26,2.31,2,111.0,120.0,1,motorway,3,2,40.468224,-3.437554,1.325,111.0,0.794,0.062,0.14400000000000002
617,641.74,110.5,40.468346000000004,-3.436842,596.3,3,5,77.0,0.35200000000000004,1,-0.06,-0.022000000000000002,-0.013000000000000001,-0.055999999999999994,-0.013000000000000001,-0.019,-1.535,0.003,1.8969999999999998,0.0,0.006999999999999999,3.57,2,74.05,2.41,2,110.5,120.0,1,motorway,3,2,40.468224,-3.437554,1.325,111.0,0.794,0.062,0.14400000000000002
618,642.79,109.5,40.468407,-3.436495,597.3,3,5,77.3,0.703,1,-0.039,0.006,-0.001,-0.006999999999999999,0.0,-0.005,-1.521,0.002,1.891,-0.02,-0.002,3.428,2,72.58,2.39,2,109.5,120.0,1,motorway,3,2,40.468346000000004,-3.436842,2.593,108.3,0.7959999999999999,0.062,0.142
619,643.74,108.3,40.468468,-3.436139,597.7,3,5,77.3,0.35200000000000004,1,-0.013999999999999999,-0.004,0.034,-0.019,0.013999999999999999,0.018000000000000002,-1.537,0.003,1.881,-0.212,0.006999999999999999,3.3339999999999996,2,68.9,2.29,2,108.3,120.0,1,motorway,3,2,40.468346000000004,-3.436842,2.593,108.3,0.7959999999999999,0.062,0.142
620,644.72,108.3,40.468529,-3.435793,596.2,3,5,77.7,0.35200000000000004,1,-0.013000000000000001,-0.002,-0.017,-0.005,-0.001,-0.006,-1.54,-0.003,1.87,-0.051,0.024,3.3080000000000003,1,61.18,2.03,2,108.3,120.0,1,motorway,3,2,40.468346000000004,-3.436842,2.593,108.3,0.7959999999999999,0.062,0.142
621,645.71,108.5,40.46859,-3.4354419999999997,596.2,3,5,78.0,0.703,1,0.095,-0.027999999999999997,0.022000000000000002,0.09,-0.042,0.017,-1.53,-0.011000000000000001,1.865,0.0,-0.003,3.427,2,62.44,2.07,2,108.5,120.0,1,motorway,3,2,40.468529,-3.4357919999999997,1.541,108.5,0.7959999999999999,0.062,0.142
622,646.72,107.8,40.468647,-3.4350949999999996,596.3,3,5,78.0,0.35200000000000004,1,-0.026000000000000002,0.015,0.008,-0.001,-0.0,0.003,-1.531,-0.003,1.858,-0.051,0.013000000000000001,3.54,2,59.92,2.0,2,107.8,120.0,1,motorway,3,2,40.468529,-3.4357919999999997,1.541,108.5,0.795,0.062,0.142
623,647.74,107.8,40.4687,-3.43475,595.9,3,5,78.4,0.35200000000000004,1,-0.033,0.021,0.018000000000000002,-0.017,0.001,0.022000000000000002,-1.5419999999999998,0.006,1.85,-0.384,-0.037000000000000005,3.3760000000000003,2,54.98,1.84,2,107.8,120.0,1,motorway,3,2,40.468647,-3.4350949999999996,0.778,107.8,0.795,0.062,0.14300000000000002
624,648.75,109.0,40.46875,-3.4344080000000003,595.7,3,5,79.1,1.055,1,0.02,-0.035,0.040999999999999995,0.023,-0.031,0.047,-1.5730000000000002,0.037000000000000005,1.8619999999999999,-0.434,-0.04,3.3360000000000003,1,47.18,1.56,2,109.0,120.0,1,motorway,3,2,40.4687,-3.43475,1.319,109.0,0.7929999999999999,0.062,0.145
625,649.72,110.7,40.468807,-3.434046,595.7,3,5,77.3,1.758,1,-0.055,0.02,0.005,-0.013999999999999999,-0.0,0.015,-1.591,0.032,1.871,-1.242,-0.068,3.386,2,42.93,1.4,1,110.7,120.0,1,motorway,3,2,40.4687,-3.43475,1.319,109.0,0.784,0.073,0.14300000000000002
626,650.72,112.6,40.468872,-3.4336919999999997,595.7,3,5,77.0,2.109,1,-0.033,0.016,-0.003,-0.009000000000000001,0.025,-0.004,-1.598,0.019,1.867,0.0,-0.0,3.486,0,38.34,1.23,1,112.6,120.0,1,motorway,3,3,40.468807,-3.434045,1.5719999999999998,114.9,0.743,0.079,0.17800000000000002
627,651.75,114.9,40.468941,-3.433326,595.2,3,5,77.3,0.35200000000000004,1,0.037000000000000005,0.003,-0.024,0.022000000000000002,0.021,-0.024,-1.579,-0.005,1.855,0.0,-0.0,3.487,0,-1.0,-1.0,1,114.9,120.0,1,motorway,3,3,40.468807,-3.434045,1.5719999999999998,114.9,0.7440000000000001,0.079,0.17800000000000002
628,652.72,116.0,40.468998,-3.432957,595.3,3,5,77.7,0.703,1,-0.002,0.013999999999999999,-0.024,-0.004,0.008,-0.027000000000000003,-1.554,-0.027999999999999997,1.8430000000000002,0.23199999999999998,-0.024,3.321,2,-1.0,-1.0,1,116.0,120.0,1,motorway,3,3,40.468941,-3.433326,1.59,116.6,0.743,0.079,0.17800000000000002
629,653.72,116.6,40.469059,-3.432585,594.8,4,5,78.0,0.703,1,-0.022000000000000002,-0.027999999999999997,-0.01,-0.019,-0.027999999999999997,-0.013000000000000001,-1.5390000000000001,-0.018000000000000002,1.837,0.091,-0.043,3.3930000000000002,2,-1.0,-1.0,1,116.6,120.0,1,motorway,3,3,40.468941,-3.433326,1.59,116.6,0.743,0.079,0.17800000000000002
630,654.76,115.8,40.469120000000004,-3.432209,593.5,3,5,78.0,0.35200000000000004,1,-0.063,-0.013000000000000001,-0.008,-0.02,-0.03,0.002,-1.547,-0.018000000000000002,1.844,-0.03,-0.064,3.445,2,-1.0,-1.0,1,115.8,120.0,1,motorway,3,3,40.469059,-3.432584,1.3219999999999998,115.8,0.7440000000000001,0.079,0.17800000000000002
631,655.85,116.7,40.469177,-3.431831,593.6,3,5,77.7,0.35200000000000004,1,-0.068,0.008,-0.013999999999999999,-0.04,0.013999999999999999,-0.006,-1.5430000000000001,-0.011000000000000001,1.854,-0.273,-0.019,3.4560000000000004,2,-1.0,-1.0,1,116.7,120.0,1,motorway,3,3,40.469177,-3.43183,0.825,117.0,0.743,0.079,0.17800000000000002
632,656.73,117.0,40.469246000000005,-3.431456,593.1,3,5,77.0,1.055,1,0.013000000000000001,0.006,0.002,0.01,-0.004,0.003,-1.551,-0.004,1.861,-0.354,0.001,3.3760000000000003,1,-1.0,-1.0,1,117.0,120.0,1,motorway,3,3,40.469177,-3.43183,0.825,117.0,0.743,0.079,0.17800000000000002
633,657.74,116.4,40.469311,-3.431086,592.3,4,5,76.3,1.406,1,0.026000000000000002,-0.031,-0.008,0.013999999999999999,-0.024,-0.001,-1.5519999999999998,0.015,1.8769999999999998,-0.20199999999999999,0.051,3.4789999999999996,2,-1.0,-1.0,1,116.4,120.0,1,motorway,3,3,40.469246000000005,-3.431456,0.94,116.4,0.742,0.08,0.17800000000000002
634,658.76,118.4,40.469378999999996,-3.430717,592.3,4,5,75.6,1.406,1,-0.015,0.037000000000000005,0.005,-0.008,0.026000000000000002,0.008,-1.5519999999999998,0.02,1.893,-0.20199999999999999,-0.006999999999999999,3.3480000000000003,1,-1.0,-1.0,1,118.4,120.0,1,motorway,3,3,40.469311,-3.431086,0.867,118.4,0.743,0.08,0.17800000000000002
635,659.73,118.4,40.46946,-3.4303410000000003,592.4,4,5,74.5,1.758,1,-0.008,0.01,0.004,0.001,0.006,0.005,-1.551,0.016,1.903,-0.212,-0.013000000000000001,3.353,2,-1.0,-1.0,1,118.4,120.0,1,motorway,3,3,40.469378999999996,-3.4307160000000003,0.755,118.4,0.742,0.08,0.17800000000000002
636,660.71,119.0,40.469543,-3.429971,590.9,4,5,73.8,1.758,1,-0.034,-0.0,-0.023,-0.002,-0.005,-0.013000000000000001,-1.5490000000000002,0.021,1.913,-0.071,0.075,3.45,2,-1.0,-1.0,0,119.0,120.0,1,motorway,3,3,40.46946,-3.43034,1.396,119.0,0.7440000000000001,0.08,0.17600000000000002
637,661.79,118.4,40.469631,-3.429593,592.8,4,5,72.8,1.758,1,0.015,0.016,-0.02,-0.011000000000000001,0.01,-0.023,-1.55,0.049,1.929,0.081,0.05,3.404,2,-1.0,-1.0,0,118.4,120.0,1,motorway,3,3,40.46946,-3.43034,1.396,119.0,0.7440000000000001,0.08,0.17600000000000002
638,662.74,119.4,40.469715,-3.429215,592.8,3,5,72.1,1.758,1,-0.009000000000000001,0.04,0.005,-0.013999999999999999,0.051,-0.004,-1.54,0.039,1.925,0.172,0.033,3.429,2,-1.0,-1.0,0,119.4,120.0,1,motorway,3,3,40.469631,-3.429592,0.823,119.4,0.7440000000000001,0.08,0.17600000000000002
639,663.77,118.9,40.469803000000006,-3.4288489999999996,588.8,4,5,71.7,1.055,1,-0.028999999999999998,0.042,-0.006999999999999999,-0.022000000000000002,0.055999999999999994,-0.013999999999999999,-1.538,0.015,1.913,0.515,0.07400000000000001,3.523,2,-1.0,-1.0,0,118.9,120.0,1,motorway,3,3,40.469715,-3.429214,0.75,118.9,0.747,0.081,0.172
640,664.73,119.0,40.469894000000004,-3.428469,588.8,4,5,72.8,1.055,1,-0.006999999999999999,-0.002,-0.031,0.015,-0.01,-0.024,-1.53,-0.001,1.9,1.4040000000000001,0.10400000000000001,3.478,2,-1.0,-1.0,0,119.0,120.0,1,motorway,3,3,40.469803000000006,-3.4288489999999996,0.5770000000000001,119.0,0.738,0.092,0.17
641,665.75,118.3,40.469986,-3.4281010000000003,588.8,4,5,72.8,1.055,1,0.003,-0.027999999999999997,-0.035,0.004,-0.015,-0.022000000000000002,-1.524,0.032,1.905,0.0,-0.0,3.472,0,-1.0,-1.0,0,118.3,120.0,1,motorway,3,2,40.469894000000004,-3.428469,0.59,118.3,0.737,0.095,0.168
642,666.73,117.6,40.470078,-3.4277290000000002,587.4,4,5,72.1,0.703,1,0.062,-0.024,-0.006,0.022000000000000002,-0.013000000000000001,-0.013000000000000001,-1.511,0.05,1.912,-0.414,-0.047,3.477,2,-1.0,-1.0,0,117.6,120.0,1,motorway,3,2,40.469986,-3.4281010000000003,0.516,118.3,0.737,0.095,0.168
643,667.77,116.6,40.470177,-3.4273629999999997,586.5,4,5,71.0,1.758,1,-0.025,0.006999999999999999,-0.006,-0.017,-0.013000000000000001,-0.009000000000000001,-1.5019999999999998,0.066,1.926,0.051,0.08,3.5780000000000003,2,-1.0,-1.0,0,116.6,120.0,1,motorway,3,2,40.470078,-3.4277279999999997,0.5529999999999999,117.6,0.741,0.095,0.16399999999999998
644,668.73,115.4,40.470271999999994,-3.427007,586.2,4,5,70.0,2.109,1,-0.019,0.02,-0.005,-0.022000000000000002,0.022000000000000002,-0.006999999999999999,-1.506,0.059000000000000004,1.931,0.23199999999999998,0.04,3.529,1,-1.0,-1.0,0,115.4,120.0,1,motorway,3,2,40.470177,-3.4273620000000005,0.659,115.4,0.741,0.095,0.16399999999999998
645,669.73,114.4,40.470375,-3.4266620000000003,586.1,4,5,69.6,1.406,1,-0.078,0.025,-0.006,-0.043,0.013999999999999999,-0.01,-1.51,0.047,1.929,0.242,0.013999999999999999,3.622,1,-1.0,-1.0,0,114.4,120.0,1,motorway,3,2,40.470271999999994,-3.4270059999999996,0.6859999999999999,114.4,0.745,0.095,0.16
646,670.72,113.1,40.470478,-3.426314,585.2,4,5,69.3,0.703,1,-0.061,0.018000000000000002,0.004,-0.031,0.008,0.012,-1.514,0.044000000000000004,1.93,0.354,0.006,3.608,2,-1.0,-1.0,1,113.1,120.0,1,motorway,3,2,40.470375,-3.426661,0.7070000000000001,113.1,0.747,0.095,0.158
647,671.74,112.1,40.470581,-3.4259699999999995,585.1,4,5,68.9,0.703,1,0.017,-0.01,0.008,-0.028999999999999998,0.001,0.012,-1.5230000000000001,0.04,1.931,0.32299999999999995,-0.017,3.508,2,-1.0,-1.0,1,112.1,120.0,1,motorway,3,2,40.470478,-3.426314,0.556,113.1,0.755,0.08900000000000001,0.156
648,672.76,111.6,40.47068,-3.4256269999999995,584.6,3,5,68.6,0.703,1,0.004,0.027000000000000003,0.004,-0.006999999999999999,0.022000000000000002,0.008,-1.5390000000000001,0.027999999999999997,1.9240000000000002,0.40399999999999997,-0.019,3.465,2,-1.0,-1.0,1,111.6,120.0,1,motorway,3,2,40.470581,-3.4259690000000003,1.2790000000000001,111.6,0.768,0.078,0.154
649,673.73,111.0,40.470791,-3.4252910000000005,584.7,3,5,68.9,0.35200000000000004,1,-0.068,-0.005,0.015,-0.040999999999999995,0.01,-0.002,-1.545,0.017,1.9169999999999998,0.384,-0.079,3.431,2,-1.0,-1.0,0,111.0,120.0,1,motorway,3,2,40.470581,-3.4259690000000003,1.2790000000000001,111.6,0.7709999999999999,0.077,0.152
650,674.73,111.1,40.470886,-3.424954,585.0,3,5,68.6,0.35200000000000004,1,0.013000000000000001,0.025,0.009000000000000001,-0.006,0.013000000000000001,0.01,-1.554,0.011000000000000001,1.9080000000000001,0.303,-0.034,3.464,1,-1.0,-1.0,0,111.1,120.0,1,motorway,3,2,40.470791,-3.4252910000000005,1.3130000000000002,111.1,0.773,0.077,0.15
651,675.73,111.0,40.470997,-3.424611,585.0,3,5,68.6,0.35200000000000004,1,-0.01,-0.013000000000000001,-0.001,-0.021,0.006,0.003,-1.5590000000000002,-0.0,1.899,0.222,-0.02,3.4539999999999997,1,-1.0,-1.0,0,111.0,120.0,1,motorway,3,2,40.470791,-3.4252910000000005,1.3130000000000002,111.1,0.773,0.077,0.15
652,676.75,111.2,40.471104,-3.4242769999999996,585.5,3,5,68.9,0.35200000000000004,1,-0.02,-0.003,0.001,-0.006999999999999999,-0.004,0.001,-1.565,0.0,1.889,0.192,-0.001,3.425,2,-1.0,-1.0,0,111.2,120.0,1,motorway,3,2,40.470997,-3.424611,1.264,111.2,0.773,0.077,0.15
653,677.84,112.1,40.471203,-3.423939,585.4,3,5,69.3,0.703,1,0.015,-0.012,0.021,-0.012,-0.006,-0.001,-1.565,-0.005,1.879,0.242,-0.042,3.4619999999999997,2,-1.0,-1.0,0,112.1,120.0,1,motorway,3,2,40.471203,-3.423939,0.892,111.9,0.774,0.076,0.15
654,678.72,111.9,40.471298,-3.4236,585.5,3,5,69.3,0.35200000000000004,1,-0.018000000000000002,0.013000000000000001,0.005,-0.017,0.004,0.018000000000000002,-1.567,-0.001,1.8730000000000002,0.20199999999999999,-0.042,3.471,2,-1.0,-1.0,0,111.9,120.0,1,motorway,3,2,40.471203,-3.423939,0.892,111.9,0.775,0.075,0.15
655,679.71,113.1,40.471396999999996,-3.423253,585.8,3,5,69.6,0.35200000000000004,1,-0.023,0.02,0.006,-0.025,0.017,-0.004,-1.565,-0.013999999999999999,1.864,0.32299999999999995,0.021,3.5610000000000004,2,-1.0,-1.0,0,113.1,120.0,1,motorway,3,2,40.471298,-3.4236,0.925,113.1,0.78,0.07,0.15
656,680.72,113.3,40.471497,-3.4229010000000004,586.2,3,5,69.6,0.35200000000000004,1,0.053,-0.049,0.01,0.039,-0.036000000000000004,0.017,-1.564,-0.012,1.855,0.162,-0.003,3.4539999999999997,2,-1.0,-1.0,0,113.3,120.0,1,motorway,3,2,40.471396999999996,-3.423253,1.166,113.3,0.7909999999999999,0.059000000000000004,0.15
657,681.73,113.4,40.4716,-3.4225550000000005,586.2,3,5,70.3,0.703,1,0.032,-0.02,0.006999999999999999,0.012,-0.013999999999999999,-0.002,-1.568,-0.006999999999999999,1.848,0.192,-0.003,3.3339999999999996,1,-1.0,-1.0,0,113.4,120.0,1,motorway,3,2,40.471396999999996,-3.423253,1.166,113.3,0.825,0.055999999999999994,0.12
658,682.71,113.4,40.471699,-3.4222010000000003,586.3,3,5,70.3,0.703,1,0.015,-0.013000000000000001,0.012,0.04,-0.02,0.018000000000000002,-1.55,0.005,1.844,0.253,-0.052000000000000005,3.3930000000000002,2,-1.0,-1.0,0,113.4,120.0,1,motorway,3,2,40.4716,-3.4225550000000005,1.295,113.4,0.825,0.055999999999999994,0.12
659,683.77,113.5,40.471802000000004,-3.4218550000000003,586.8,3,5,70.3,0.0,1,-0.017,-0.009000000000000001,0.013999999999999999,-0.003,-0.006999999999999999,0.009000000000000001,-1.554,0.013000000000000001,1.84,0.273,-0.057999999999999996,3.383,2,-1.0,-1.0,0,113.5,120.0,1,motorway,3,2,40.471802000000004,-3.4218550000000003,0.738,113.2,0.8240000000000001,0.055999999999999994,0.12
660,684.78,113.2,40.471897,-3.421497,587.1,3,5,70.7,0.35200000000000004,1,-0.032,-0.011000000000000001,0.027000000000000003,-0.002,-0.005,0.0,-1.5530000000000002,-0.0,1.84,0.111,-0.04,3.42,2,-1.0,-1.0,0,113.2,120.0,1,motorway,3,2,40.471802000000004,-3.4218550000000003,0.738,113.2,0.826,0.055999999999999994,0.11800000000000001
661,685.78,113.8,40.471989,-3.4211489999999998,587.5,3,5,70.7,0.35200000000000004,1,-0.037000000000000005,0.005,0.004,-0.069,0.008,0.003,-1.56,0.003,1.835,0.10099999999999999,-0.002,3.3369999999999997,2,-1.0,-1.0,0,113.8,120.0,1,motorway,3,2,40.471897,-3.421497,0.701,113.8,0.8240000000000001,0.055999999999999994,0.12
662,686.73,113.4,40.47208,-3.420807,587.1,3,5,71.7,1.055,1,-0.069,0.003,0.002,-0.064,0.006,0.004,-1.567,0.002,1.829,-0.23199999999999998,-0.028999999999999998,3.445,2,-1.0,-1.0,0,113.4,120.0,1,motorway,3,2,40.471989,-3.4211489999999998,1.8090000000000002,114.1,0.8270000000000001,0.053,0.12
663,687.73,114.1,40.472167999999996,-3.42046,587.4,3,5,71.0,0.703,1,-0.027000000000000003,0.035,0.013999999999999999,-0.031,0.013999999999999999,0.006,-1.5659999999999998,0.006999999999999999,1.824,-0.212,0.02,3.59,2,-1.0,-1.0,0,114.1,120.0,1,motorway,3,2,40.471989,-3.4211489999999998,1.8090000000000002,114.1,0.8270000000000001,0.053,0.12
664,688.76,113.9,40.472248,-3.4201040000000003,587.7,3,5,71.7,0.703,1,0.004,-0.016,0.008,-0.027000000000000003,-0.006999999999999999,-0.006,-1.57,0.001,1.819,-0.242,0.07400000000000001,3.513,1,-1.0,-1.0,0,113.9,120.0,1,motorway,3,2,40.472167999999996,-3.4204589999999997,1.5530000000000002,113.3,0.8290000000000001,0.053,0.11800000000000001
665,689.74,113.3,40.472336,-3.419746,587.9,3,5,71.7,0.703,1,-0.004,-0.019,0.004,-0.009000000000000001,-0.016,-0.004,-1.558,0.004,1.819,-0.081,0.08900000000000001,3.449,1,-1.0,-1.0,0,113.3,120.0,1,motorway,3,2,40.472167999999996,-3.4204589999999997,1.5530000000000002,113.3,0.8370000000000001,0.044000000000000004,0.11900000000000001
666,690.71,113.0,40.472412,-3.4193949999999997,588.6,3,5,71.7,0.0,1,0.071,-0.048,-0.004,0.040999999999999995,-0.036000000000000004,-0.002,-1.5419999999999998,0.01,1.8230000000000002,-0.192,0.04,3.418,2,-1.0,-1.0,0,113.0,120.0,1,motorway,3,2,40.472336,-3.419745,1.607,112.0,0.8859999999999999,0.035,0.078
667,691.71,112.0,40.4725,-3.4190449999999997,590.8,3,5,71.7,0.0,1,-0.031,0.013999999999999999,0.03,-0.027000000000000003,0.027000000000000003,0.022000000000000002,-1.5419999999999998,0.008,1.8230000000000002,-0.242,-0.011000000000000001,3.5210000000000004,2,-1.0,-1.0,0,112.0,120.0,1,motorway,3,2,40.472336,-3.419745,1.607,112.0,0.8859999999999999,0.036000000000000004,0.078
668,692.75,110.7,40.472590999999994,-3.4187,591.5,3,5,72.1,0.35200000000000004,1,0.028999999999999998,-0.022000000000000002,0.009000000000000001,-0.003,-0.016,0.005,-1.551,0.015,1.825,-0.273,-0.009000000000000001,3.448,2,-1.0,-1.0,0,110.7,120.0,1,motorway,3,2,40.4725,-3.4190440000000004,1.771,111.2,0.889,0.033,0.078
669,693.74,111.2,40.472671999999996,-3.418361,592.5,3,5,71.0,1.055,1,0.052000000000000005,-0.006,0.023,-0.006999999999999999,0.013999999999999999,0.01,-1.554,0.01,1.824,-0.475,-0.037000000000000005,3.455,2,61.48,1.99,1,111.2,120.0,1,motorway,3,2,40.4725,-3.4190440000000004,1.771,111.2,0.887,0.033,0.079
670,694.78,111.2,40.472767,-3.418017,591.4,3,5,72.1,1.055,1,0.002,-0.013000000000000001,0.004,-0.002,-0.001,0.004,-1.554,0.005,1.82,-0.04,0.055999999999999994,3.398,1,64.08,2.07,1,111.2,120.0,1,motorway,3,2,40.472671999999996,-3.41836,0.9990000000000001,111.2,0.887,0.034,0.079
671,695.75,111.2,40.472851,-3.4176699999999998,589.6,3,5,72.1,1.055,1,-0.021,0.013000000000000001,0.005,-0.025,0.01,-0.001,-1.55,0.011000000000000001,1.819,0.20199999999999999,0.049,3.4130000000000003,2,66.25,2.14,1,111.2,120.0,1,motorway,3,2,40.472671999999996,-3.41836,0.9990000000000001,111.2,0.887,0.034,0.079
672,696.73,109.7,40.472946,-3.4173410000000004,591.6,4,5,71.7,0.35200000000000004,1,0.008,0.018000000000000002,0.005,0.016,0.013000000000000001,-0.009000000000000001,-1.5430000000000001,-0.003,1.8130000000000002,0.687,0.09300000000000001,3.449,2,66.5,2.18,1,109.7,120.0,1,motorway,3,2,40.472851,-3.4176699999999998,1.364,109.7,0.885,0.035,0.079
673,697.72,110.5,40.473007,-3.416976,591.9,4,5,73.1,1.406,1,0.001,0.0,-0.005,-0.004,-0.003,-0.01,-1.531,-0.013999999999999999,1.808,1.3330000000000002,0.054000000000000006,3.531,2,-1.0,-1.0,0,110.5,120.0,1,motorway,3,2,40.472851,-3.4176699999999998,1.364,109.7,0.8759999999999999,0.046,0.078
674,698.73,109.4,40.473091,-3.416621,591.1,4,5,73.5,1.758,1,0.021,-0.024,-0.013000000000000001,0.012,-0.035,-0.015,-1.52,0.012,1.814,0.0,-0.0,3.4530000000000003,0,-1.0,-1.0,0,109.4,120.0,1,motorway,3,1,40.473007,-3.416975,0.763,109.4,0.8320000000000001,0.049,0.11900000000000001
675,699.8,108.3,40.473178999999995,-3.4162809999999997,591.3,3,5,73.1,0.35200000000000004,1,0.009000000000000001,-0.04,0.001,-0.011000000000000001,-0.016,-0.004,-1.5130000000000001,0.027000000000000003,1.825,-0.02,-0.032,2.824,1,-1.0,-1.0,0,108.3,120.0,1,motorway,3,1,40.473091,-3.416621,0.845,108.3,0.8340000000000001,0.049,0.11699999999999999
676,700.72,107.1,40.473263,-3.41594,591.2,3,5,72.4,1.055,1,-0.031,-0.006999999999999999,0.006,-0.034,-0.009000000000000001,0.003,-1.5119999999999998,0.026000000000000002,1.8319999999999999,-0.303,-0.021,3.44,2,-1.0,-1.0,1,108.3,120.0,1,motorway,3,1,40.473178999999995,-3.4162800000000004,0.7120000000000001,107.1,0.8340000000000001,0.049,0.11699999999999999
677,701.72,106.0,40.473339,-3.415599,591.2,3,5,72.4,0.703,1,-0.027000000000000003,0.012,0.006999999999999999,-0.028999999999999998,0.013999999999999999,0.016,-1.52,0.002,1.837,-0.293,0.048,3.4810000000000003,2,-1.0,-1.0,2,106.0,120.0,1,motorway,3,1,40.473263,-3.41594,0.838,106.0,0.8320000000000001,0.049,0.11900000000000001
678,702.73,105.2,40.473431,-3.4152739999999997,590.9,3,5,72.4,0.0,1,0.032,-0.018000000000000002,0.001,-0.002,-0.024,0.001,-1.5190000000000001,-0.002,1.841,-0.162,0.043,3.443,2,68.45,2.34,3,105.2,120.0,1,motorway,3,1,40.473339,-3.415598,0.981,105.2,0.8320000000000001,0.049,0.11900000000000001
